user_id;age;city;state;country
96037;34.74389988072476;georgetown,;massachusetts;usa
115281;34.74389988072476;silver spring;maryland;usa
145362;34.74389988072476;aloha;oregon,;
145765;26.0;fairbanks;alaska;usa
158618;34.74389988072476;ulverstone;tasmania;australia
174938;34.74389988072476;evanston;illinois;usa
196066;34.74389988072476;stockton;california;usa
249072;32.0;krosno;;poland
258442;31.0;bethesda;maryland;usa
38076;30.0;toronto;ontario;canada
117826;34.74389988072476;bend;oregon;usa
211521;34.74389988072476;santa maria da feira;porto;portugal
229912;26.0;easthampton;massachusetts;usa
21791;34.74389988072476;hillsboro;oregon;usa
35126;58.0;yellville;ar;usa
38471;34.74389988072476;windsor;ontario;canada
155163;34.74389988072476;duvall;washington;usa
160648;34.74389988072476;shelbyville;indiana;usa
182968;34.74389988072476;vancouver;british columbia;canada
198124;34.74389988072476;berghausen;baden-wuerttemberg;germany
206026;34.74389988072476;cape may;new jersey;usa
243538;34.74389988072476;grafrath;bavaria;germany
33590;31.0;victoria;british columbia;canada
96003;48.0;paso robles;california;usa
117740;36.0;lakeland;florida;usa
230387;34.74389988072476;arlington;texas;usa
26727;43.0;westerville;ohio;usa
48750;34.74389988072476;wetaskiwin;alberta;canada
85464;14.0;white;georgia;usa
210821;53.0;baton rouge;louisiana;usa
245384;34.74389988072476;orange;california;usa
247328;34.74389988072476;whitehall;pennsylvania;usa
1264;34.74389988072476;antelope;california;usa
19148;39.0;birmingham;alabama;usa
27869;41.0;toronto;ontario;canada
37009;32.0;fayetteville;north carolina;usa
38957;34.74389988072476;kingston;ontario;canada
45978;34.74389988072476;huntsville;alabama;usa
63556;34.74389988072476;saint john;new brunswick;canada
68805;34.74389988072476;youngsvilee;new york;usa
82635;23.0;oviedo;florida;usa
90702;34.74389988072476;moose jaw;saskatchewan;canada
97512;34.74389988072476;seattle;washington;usa
102426;34.74389988072476;oak harbor;washington;usa
102747;40.0;springvale;maine;usa
106411;34.74389988072476;cary;north carolina;usa
108471;34.74389988072476;fullerton;california;usa
115227;59.0;vancouver;british columbia;canada
116466;25.0;elk city;oklahoma;usa
119342;34.74389988072476;mpls;minnesota;usa
120980;34.74389988072476;brooklyn;new york;usa
124735;34.74389988072476;sidney;british columbia;canada
127762;34.74389988072476;pickerington;ohio;usa
131754;31.0;happy;texas;usa
137410;34.74389988072476;nanoose bay;british columbia;canada
153285;46.0;calgary;alberta;canada
156212;34.74389988072476;nanaimo;british columbia;canada
158795;39.0;iowa city;iowa;usa
164140;25.0;seattle;washington;usa
170453;34.74389988072476;vancouver;british columbia;canada
178295;34.74389988072476;oakland;california;usa
181608;25.0;moncton;new brunswick;canada
186748;34.74389988072476;summerland;british columbia;canada
193606;26.0;portland;oregon;usa
211953;34.74389988072476;san lorenzo;california;usa
228169;34.74389988072476;kendall park;new jersey,;
235652;34.74389988072476;seattle;washington;usa
237648;32.0;toronto;ontario;canada
239345;34.74389988072476;umeå;västerbotton;sweden
260039;41.0;orlando;florida;usa
264581;34.74389988072476;houston;texas;usa
270053;34.74389988072476;kingston;ontario;canada
277598;34.74389988072476;cleves;ohio;usa
6837;34.74389988072476;round rock;texas;usa
17661;25.0;new york;new york;usa
25287;34.74389988072476;carlyle;illinois;usa
49964;34.74389988072476;seattle;washington;usa
51090;49.0;parkdale;oregon;usa
52500;48.0;champaign;illinois;usa
83503;34.74389988072476;ludington;michigan;usa
91423;45.0;escalon;california;usa
144677;54.0;avon lake;ohio;usa
144967;34.74389988072476;hamilton;ontario;canada
153348;64.0;batemans bay;new south wales;australia
192159;34.74389988072476;jersey  city;new jersey;usa
195708;34.74389988072476;kirkland;washington;usa
231361;25.0;park city;utah;usa
236834;34.74389988072476;sacramento;california;usa
239642;34.74389988072476;ottawa;ontario;canada
269946;23.0;silver spring;maryland;usa
1489;20.0;somerville;massachusetts;usa
4929;34.74389988072476;north easton;massachusetts;usa
11844;34.74389988072476;rozelle;new south wales;australia
18596;19.0;mattison;new york;usa
26579;34.74389988072476;woodridge;illinois;usa
28224;34.74389988072476;wheeling;west virginia;usa
46721;34.74389988072476;fremont;california;usa
60332;38.0;escondido;california;usa
62761;17.0;chicago;illinois;usa
67858;34.0;seattle;washington;usa
70733;34.74389988072476;lexington;kentucky;usa
72838;34.74389988072476;scottsdale;arizona;usa
81157;34.74389988072476;munich;baden-wuerttemberg;germany
92364;34.74389988072476;boulder creek;california;usa
93395;34.74389988072476;vancouver;british columbia;canada
96978;39.0;bronx;new york;usa
99446;34.74389988072476;karlsruhe;baden-württemberg;germany
101840;19.0;herkimer;new york;usa
133656;19.0;herkimer;new york;usa
134998;48.0;la canada;california;usa
139200;34.74389988072476;worth;illinois;usa
141662;19.0;herkimer;new york;usa
145750;18.0;brentwood;tennessee;usa
150440;34.74389988072476;brighton;colorado;usa
151856;34.74389988072476;banff;alberta;canada
153424;18.0;yellowknife;;canada
160117;34.74389988072476;santa monica;california;usa
161912;34.74389988072476;knoxville;tennessee;usa
176109;52.0;saskatoon;saskatchewan;canada
182863;34.74389988072476;dordrecht;zuid holland;netherlands
190451;34.74389988072476;halifax;prince edward island;canada
191637;17.0;st. louis;missouri;usa
191914;34.74389988072476;cincinnati;ohio;usa
208150;34.74389988072476;boise;idaho;usa
216186;41.0;hillsborough;north carolina;usa
235669;34.74389988072476;holden;;usa
256569;34.74389988072476;danville;kentucky;usa
265138;34.74389988072476;largo;florida;usa
274973;34.74389988072476;saskatoons;saskatchewan;canada
278755;18.0;herkimer;alaska;mexico
59484;34.74389988072476;w. lafayette;indiana;usa
67899;27.0;niimi;okayama;japan
91391;57.0;winthrop;maine;usa
108251;34.74389988072476;san diego;california;usa
123596;39.0;lisboa;lisboa;portugal
179337;34.74389988072476;olympia;washington;usa
244109;34.0;halfmoon bay;british columbia;canada
246986;34.74389988072476;boulder;colorado;usa
247135;34.74389988072476;endicott;new york;usa
269757;34.74389988072476;sun prairie;wisconsin;usa
28682;47.0;hyattsville;maryland;usa
37997;31.0;san diego;california;usa
43576;56.0;portland;oregon;usa
47317;34.74389988072476;fredericksburg;ohio;usa
76227;34.74389988072476;san pedro;california;usa
84483;34.74389988072476;forsyth;missouri;usa
102457;34.74389988072476;guelph;ontario;canada
110869;34.74389988072476;vancouver;british columbia;canada
127652;34.74389988072476;easton;maryland;usa
131555;34.74389988072476;rittman;ohio;usa
143799;15.0;napa;california;usa
145997;43.0;lincoln;california;usa
160714;46.0;dayton;ohio;usa
163708;65.0;sun city center`;florida;usa
207952;59.0;saddle brook;new jersey;usa
270843;58.0;everton;missouri;usa
1007;16.0;schaumburg;illinois;usa
5100;36.0;boise;idaho;usa
7160;24.0;fort atkinson;wisconsin;usa
14791;16.0;harrodsburg;kentucky;usa
17976;34.74389988072476;calgary;alberta;canada
21627;34.74389988072476;olympia;washington;usa
27161;40.0;luling;louisiana;usa
28463;34.74389988072476;west allis;wisconsin;usa
37350;34.74389988072476;floyds knobs;indiana;usa
42403;49.0;winter springs;florida;usa
44961;26.0;summerside;prince edward island;canada
59401;34.74389988072476;alpharetta;,;
60272;52.0;ripon;california;usa
62655;36.0;haifa;;israel
66304;44.0;carol stream;illinois;usa
85030;34.74389988072476;canberra;act;australia
89129;34.74389988072476;brewster;washington;usa
94437;34.74389988072476;marblehead;massachusetts;usa
98833;34.74389988072476;carbon;alberta;canada
100486;34.74389988072476;fairview;texas;usa
105383;48.0;patterson;louisiana;usa
112935;34.74389988072476;university place;washington;usa
125403;58.0;guyton;georgia;usa
126212;34.74389988072476;rohnert park;california;usa
126254;34.74389988072476;rantoul;illinois;usa
129243;19.0;la mesa;california;usa
130108;34.74389988072476;viera;florida;usa
134368;34.74389988072476;monee;illinois;usa
138840;34.74389988072476;jacksonville;florida;usa
141933;34.74389988072476;west quaco;new brunswick;canada
146545;34.74389988072476;olympia;washington;usa
149324;49.0;jackson;new jersey;usa
188908;34.74389988072476;portland;oregon;usa
195764;34.74389988072476;bradenton;florida;usa
199193;34.74389988072476;mississauga;ontario;canada
216516;14.0;houston;texas;usa
217461;34.74389988072476;el lay;california;usa
224829;34.74389988072476;seoul;;south korea
226341;18.0;honolulu;hawaii;usa
227783;48.0;fowlerville;michigan;usa
229228;54.0;howell;new jersey;usa
235192;34.74389988072476;phoenix;arizona;usa
236617;34.74389988072476;huntington beach;california;usa
238146;34.74389988072476;martinez;california;usa
242136;34.74389988072476;winchester;virginia;usa
251509;32.0;jacksonville;florida;usa
258733;34.0;madison;wisconsin;usa
269561;34.74389988072476;hemphill;texas;usa
270973;40.0;hagerstown;maryland;usa
275316;34.74389988072476;east coulee;alberta;canada
278653;51.0;juniata;nebraska;usa
3512;34.74389988072476;portales;new mexico;usa
3756;44.0;round rock;texas;usa
14283;18.0;bishops stortford;england;united kingdom
17689;34.74389988072476;shrewsbury;new jersey;usa
23593;42.0;fairfield;california;usa
31775;34.74389988072476;st. louis;missouri;usa
32897;34.74389988072476;reddick;illinois;usa
51829;34.74389988072476;topeka;kansas;usa
64092;34.74389988072476;essexville;michigan;usa
105666;34.74389988072476;powder springs;georgia;usa
117522;34.74389988072476;st. charles;missouri;usa
120169;34.74389988072476;san diego;california;usa
127284;34.74389988072476;santa rosa;california;usa
166079;34.74389988072476;las vegas;nevada;usa
172060;34.74389988072476;winnemucca;nevada;usa
172784;28.0;longview;texas;usa
174006;34.74389988072476;forest city;iowa;usa
174296;34.0;ostrander;ohio;usa
181129;34.74389988072476;frisco;texas;usa
193825;34.74389988072476;quakertown;pennsylvania;usa
208082;34.74389988072476;plymouth meeting;pennsylvania;usa
208257;53.0;virginia beach;virginia;usa
212578;34.74389988072476;eugene;oregon;usa
227488;34.74389988072476;dartmouth;nova scotia;canada
227682;23.0;singapore;;singapore
248110;34.74389988072476;wardsville;ontario;canada
253737;34.74389988072476;amelia island;florida;usa
260900;38.0;portland;oregon;usa
274215;17.0;cleveland;ohio;usa
2591;34.74389988072476;bloomington;illinois;usa
6642;34.0;springfield;missouri;usa
8370;33.0;phoenix;arizona;usa
29863;34.74389988072476;berkley;michigan;usa
31841;19.0;eugene;oregon;usa
33665;34.74389988072476;north vancouver;british columbia;canada
42165;57.0;scottsdale;arizona;usa
77692;28.0;san diego;california;usa
86816;39.0;natchitoches;louisiana;usa
97531;34.74389988072476;pickens;south carolina;usa
102060;34.74389988072476;chapel hill;north carolina;usa
105349;34.74389988072476;lexington;kentucky;usa
129801;35.0;las cruces;new mexico;usa
130710;34.74389988072476;grinnell;iowa;usa
141455;34.74389988072476;columbia;south carolina;usa
144186;21.0;omaha;nebraska;usa
144594;17.0;raleigh;north carolina;usa
152059;34.74389988072476;bloomington;illinois;usa
164884;24.0;north vancouver;british columbia;canada
170531;34.74389988072476;virginia beach;virginia;usa
197757;34.74389988072476;adelaide;south australia;australia
201637;34.74389988072476;pittsburgh;pennsylvania;usa
205804;19.0;cambridge;massachusetts;usa
207366;34.74389988072476;portland;maine;usa
208551;35.0;mohnton;pennsylvania;usa
215787;27.0;lille;nord;france
217049;34.74389988072476;austin;texas;usa
235004;34.74389988072476;el dorado;kansas;usa
237355;63.0;spring;texas;usa
256703;30.0;nashville;tennessee;usa
265883;38.0;decatur;georgia;usa
9846;45.0;union beach;new jersey;usa
91047;33.0;harlow;england;united kingdom
110910;34.74389988072476;lemon grove;california;usa
117486;25.0;aurora;colorado;usa
135262;67.0;lincoln;california;usa
210526;53.0;santa clarita;california;usa
212538;25.0;austin;texas;usa
213595;20.0;akron;ohio;usa
226571;34.74389988072476;saskatoon;saskatchewan;canada
236304;48.0;santa`s village;ontario;canada
256955;39.0;springdale;ohio;usa
265382;57.0;paradise;montana;usa
941;34.74389988072476;bend;oregon;usa
16552;34.74389988072476;durand;michigan;usa
43443;34.74389988072476;minneapolis;minnesota;usa
60351;34.74389988072476;london;ontario;canada
78530;16.0;oakland;california;usa
93281;66.0;hillside;new jersey;usa
137606;34.74389988072476;commack;new york;usa
193214;37.0;olympia;washington;usa
208413;34.74389988072476;lexington;massachusetts;usa
253469;47.0;keizer;oregon;usa
1389;22.0;trenton;michigan;usa
1830;54.0;kidderminster;worcestershire;england, united kingdom
2108;34.74389988072476;houston;texas;usa
2569;34.74389988072476;santa rosa;california;usa
16975;34.74389988072476;toronto;ontario;canada
24373;34.74389988072476;pryor;oklahoma;usa
29315;34.0;milwaukee;wisconsin;usa
32652;44.0;canberra;australian capital territory;australia
40438;28.0;fort collins;colorado;usa
62546;30.0;nashville;tennessee;usa
69503;34.74389988072476;houston;texas;usa
93466;34.74389988072476;seattle;washington;usa
95511;34.74389988072476;minneapolis;minnesota;usa
95624;34.74389988072476;dakar;;senegal
95625;34.74389988072476;washington;dc;usa
111597;63.0;overland park;kansas;usa
116070;25.0;lexington;kentucky;usa
117227;58.0;san josé;san josé,;
119344;41.0;council;idaho;usa
143319;46.0;buchanan;michigan;usa
156642;37.0;richfield;minnesota;usa
170581;31.0;pueblo;colorado;usa
187040;52.0;lake charles;louisiana;usa
196628;33.0;bellingham;washington;usa
207636;29.0;arlington;virginia;usa
210310;34.74389988072476;brentwood;british columbia;canada
215480;41.0;rocky mount;north carolina;usa
216260;34.74389988072476;new brunswick;new jersey;usa
224924;26.0;leicester;massachusetts;usa
225558;34.74389988072476;missouri city;texas;usa
247887;27.0;oeiras;lisboa;portugal
249142;43.0;new brighton;minnesota;usa
253826;36.0;rio rancho;new mexico;usa
256419;34.74389988072476;arlington;virginia;usa
258583;55.0;new paltz;new york;usa
261025;34.74389988072476;dallas;texas;usa
273516;34.74389988072476;fort lee;new jersey;usa
277469;34.74389988072476;philippi;west virginia;usa
20300;30.0;plantation;florida;usa
65041;41.0;port orange;florida;usa
75712;13.0;fort white;florida;usa
117609;52.0;norman;oklahoma;usa
170244;37.0;palmer;texas;usa
195375;34.74389988072476;jefferson city;missouri;usa
197548;52.0;st. louis;missouri;usa
43162;25.0;lokoja;kogi state;nigeria
69982;34.74389988072476;seattle;,;
84902;36.0;okmulgee;oklahoma;usa
94749;38.0;desoto;texas;usa
103834;44.0;wyoming;michigan;usa
129036;43.0;calgary;alberta;canada
131039;34.74389988072476;allentown;pennsylvania;usa
145527;52.0;aylmer;quebec;canada
183188;37.0;thalwil;zurich;switzerland
192233;34.74389988072476;wichita falls;texas;usa
194989;34.74389988072476;hammond;indiana;usa
204507;36.0;o`leary;prince edward island;canada
208379;34.74389988072476;san diego;california;usa
212976;35.0;milmont park;pennsylvania;usa
214650;34.0;miami;florida;usa
237553;31.0;champaign;illinois;usa
246856;33.0;guangzhou;guangdong;china
276278;34.74389988072476;atlanta;georgia;usa
13475;34.74389988072476;hillsboro;oregon;usa
21083;32.0;lafayette;indiana;usa
28637;34.74389988072476;los altos;california;usa
30776;25.0;hillsboro;oregon;usa
30855;34.74389988072476;elizabethtown;pennsylvania;usa
37786;34.74389988072476;destrehan;louisiana;usa
41808;29.0;boston;massachusetts;usa
43375;34.74389988072476;miami;florida;usa
87402;34.74389988072476;ferguson;missouri;usa
88042;27.0;orrum;north carolina;usa
89485;34.74389988072476;seattle;washington;usa
91024;34.74389988072476;destrehan;,;
123214;34.74389988072476;cincinnati;ohio;usa
134272;34.74389988072476;austin;texas;usa
150722;34.74389988072476;milwaukee;wisconsin;usa
167984;70.0;tucson;arizona;usa
170365;38.0;tucson;arizona;usa
175580;34.74389988072476;albany;,;
176687;34.74389988072476;portland;oregon;usa
190609;34.74389988072476;zurich;kanton zurich;switzerland
192021;34.74389988072476;algoma;wisconsin;usa
202297;34.74389988072476;moshav lachish;lachish;israel
209811;34.74389988072476;san francisco;california;usa
213515;29.0;chicago;illinois;usa
