isbn;book_title;book_author;year_of_publication;publisher;img_l;Language;Category
0446611085;Suzanne's Diary for Nicholas;James Patterson;2003.0;Warner Books;http://images.amazon.com/images/P/0446611085.01.LZZZZZZZ.jpg;en;['Fiction']
055356773X;The Cereal Murders;Diane Mott Davidson;1994.0;Crimeline;http://images.amazon.com/images/P/055356773X.01.LZZZZZZZ.jpg;en;['Fiction']
0671880314;Schindler's List;Thomas Keneally;1993.0;Touchstone;http://images.amazon.com/images/P/0671880314.01.LZZZZZZZ.jpg;en;['Fiction']
0743227441;The Other Boleyn Girl;Philippa Gregory;2002.0;Touchstone;http://images.amazon.com/images/P/0743227441.01.LZZZZZZZ.jpg;9;9
0767915054;A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3);HAVEN KIMMEL;2002.0;Broadway Books;http://images.amazon.com/images/P/0767915054.01.LZZZZZZZ.jpg;en;['Biography & Autobiography']
0141000198;Bridget Jones's Diary;Helen Fielding;2001.0;Penguin Putnam;http://images.amazon.com/images/P/0141000198.01.LZZZZZZZ.jpg;en;['Fiction']
0316781010;Fortune's Rocks: A Novel;Anita Shreve;1999.0;Back Bay Books;http://images.amazon.com/images/P/0316781010.01.LZZZZZZZ.jpg;en;['Fiction']
0375412530;Back When We Were Grownups: A Novel;ANNE TYLER;2001.0;Knopf;http://images.amazon.com/images/P/0375412530.01.LZZZZZZZ.jpg;9;9
0425179885;The Devil's Code;John Sandford;2004.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425179885.01.LZZZZZZZ.jpg;en;['Fiction']
0440224594;The Return Journey;MAEVE BINCHY;1999.0;Dell;http://images.amazon.com/images/P/0440224594.01.LZZZZZZZ.jpg;en;['Fiction']
0446603929;See How They Run;James Patterson;1997.0;Warner Books;http://images.amazon.com/images/P/0446603929.01.LZZZZZZZ.jpg;9;9
0525946829;Quentins;Maeve Binchy;2002.0;Dutton Books;http://images.amazon.com/images/P/0525946829.01.LZZZZZZZ.jpg;en;['Fiction']
0671727583;Smart Women;Judy Blume;1990.0;Pocket Books;http://images.amazon.com/images/P/0671727583.01.LZZZZZZZ.jpg;9;9
015100692X;The Crimson Petal and the White;Michel Faber;2002.0;Harcourt;http://images.amazon.com/images/P/015100692X.01.LZZZZZZZ.jpg;en;['Fiction']
0312986343;Visions of Sugar Plums: A Stephanie Plum Holiday Novel;Janet Evanovich;2004.0;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312986343.01.LZZZZZZZ.jpg;en;['Fiction']
0316782505;The Weight of Water;Anita Shreve;2001.0;Little, Brown;http://images.amazon.com/images/P/0316782505.01.LZZZZZZZ.jpg;9;9
0345298349;Gorky Park;Martin Cruz Smith;1993.0;Ballantine Books;http://images.amazon.com/images/P/0345298349.01.LZZZZZZZ.jpg;en;['Fiction']
034536676X;The World According to Garp;John Irving;1994.0;Ballantine Books;http://images.amazon.com/images/P/034536676X.01.LZZZZZZZ.jpg;en;['Fiction']
0449910237;Moo;Jane Smiley;1996.0;Ballantine Books;http://images.amazon.com/images/P/0449910237.01.LZZZZZZZ.jpg;en;['Fiction']
0451163966;One Flew Over the Cuckoo's Nest;Ken Kesey;1989.0;Signet Book;http://images.amazon.com/images/P/0451163966.01.LZZZZZZZ.jpg;en;['Fiction']
0553569155;Seinlanguage;Jerry Seinfeld;1995.0;Bantam Books;http://images.amazon.com/images/P/0553569155.01.LZZZZZZZ.jpg;en;['Humor']
0679731725;The Remains of the Day (Vintage International);Kazuo Ishiguro;1993.0;Vintage Books USA;http://images.amazon.com/images/P/0679731725.01.LZZZZZZZ.jpg;9;9
0804115761;Thousand Acres;JANE SMILEY;1996.0;Ivy Books;http://images.amazon.com/images/P/0804115761.01.LZZZZZZZ.jpg;9;9
1573229725;Fingersmith;Sarah Waters;2002.0;Riverhead Books;http://images.amazon.com/images/P/1573229725.01.LZZZZZZZ.jpg;en;['Fiction']
0380730847;The Forgotten (Peter Decker & Rina Lazarus Novels (Paperback));Faye Kellerman;2002.0;Avon;http://images.amazon.com/images/P/0380730847.01.LZZZZZZZ.jpg;9;9
0671038443;The Devil's Teardrop;Jeffery Deaver;2000.0;Pocket;http://images.amazon.com/images/P/0671038443.01.LZZZZZZZ.jpg;en;['Fiction']
0515121843;Sea Swept (Quinn Brothers (Paperback));Nora Roberts;2001.0;Jove Books;http://images.amazon.com/images/P/0515121843.01.LZZZZZZZ.jpg;en;['Fiction']
0553583980;True Blue;Luanne Rice;2002.0;Bantam Books;http://images.amazon.com/images/P/0553583980.01.LZZZZZZZ.jpg;en;['Fiction']
0399147195;P Is for Peril (Kinsey Millhone Mysteries (Hardcover));Sue Grafton;2001.0;Putnam Publishing Group;http://images.amazon.com/images/P/0399147195.01.LZZZZZZZ.jpg;en;['Fiction']
0440236738;Gone for Good;HARLAN COBEN;2003.0;Dell;http://images.amazon.com/images/P/0440236738.01.LZZZZZZZ.jpg;9;9
0446604844;Total Control;David Baldacci;1997.0;Warner Books;http://images.amazon.com/images/P/0446604844.01.LZZZZZZZ.jpg;en;['Fiction']
0743436210;Hearts in Atlantis;Stephen King;2001.0;Pocket;http://images.amazon.com/images/P/0743436210.01.LZZZZZZZ.jpg;9;9
0743437802;The Stone Monkey (Lincoln Rhyme Novels (Paperback));Jeffery Deaver;2003.0;Pocket;http://images.amazon.com/images/P/0743437802.01.LZZZZZZZ.jpg;en;['Fiction']
0380817691;Stalker: A Peter Decker and Rina Lazarus Novel;Faye Kellerman;2001.0;Avon;http://images.amazon.com/images/P/0380817691.01.LZZZZZZZ.jpg;9;9
0446365386;Gone with the Wind;Margaret Mitchell;1993.0;Warner Books;http://images.amazon.com/images/P/0446365386.01.LZZZZZZZ.jpg;en;['Fiction']
0553578316;Sticks & Scones;Diane Mott Davidson;2002.0;Bantam Books;http://images.amazon.com/images/P/0553578316.01.LZZZZZZZ.jpg;9;9
0373218036;Truly, Madly Manhattan;Nora Roberts;2003.0;Silhouette;http://images.amazon.com/images/P/0373218036.01.LZZZZZZZ.jpg;9;9
0553572326;Survival of the Fittest: An Alex Delaware Novel;Jonathan Kellerman;1998.0;Bantam;http://images.amazon.com/images/P/0553572326.01.LZZZZZZZ.jpg;9;9
0451186923;The Deep End of the Ocean;Jacquelyn Mitchard;1997.0;New Amer Library;http://images.amazon.com/images/P/0451186923.01.LZZZZZZZ.jpg;9;9
0553280368;C Is for Corpse (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1987.0;Bantam;http://images.amazon.com/images/P/0553280368.01.LZZZZZZZ.jpg;en;['Fiction']
0345354613;Eaters of the Dead;MICHAEL CRICHTON;1988.0;Ballantine Books;http://images.amazon.com/images/P/0345354613.01.LZZZZZZZ.jpg;9;9
0671024094;The Coffin Dancer (Lincoln Rhyme Novels (Paperback));Jeffery Deaver;1999.0;Pocket Books;http://images.amazon.com/images/P/0671024094.01.LZZZZZZZ.jpg;en;['Fiction']
0440217563;Voyager;DIANA GABALDON;1994.0;Dell;http://images.amazon.com/images/P/0440217563.01.LZZZZZZZ.jpg;en;['Fiction']
0446611778;Last Man Standing;David Baldacci;2002.0;Warner Vision;http://images.amazon.com/images/P/0446611778.01.LZZZZZZZ.jpg;en;['Fiction']
0312974256;Welcome to Temptation;Jennifer Crusie;2001.0;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312974256.01.LZZZZZZZ.jpg;en;['Fiction']
0515126772;Jewels of the Sun (Irish Trilogy);Nora Roberts;2004.0;Jove Books;http://images.amazon.com/images/P/0515126772.01.LZZZZZZZ.jpg;en;['Americans']
0425107469;Watchers;Dean R. Koontz;1996.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425107469.01.LZZZZZZZ.jpg;en;['Artificial intelligence']
0425132951;The House of Thunder;Dean R. Koontz;1993.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425132951.01.LZZZZZZZ.jpg;en;['Fiction']
0425140032;Dragon Tears;Dean R. Koontz;1995.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425140032.01.LZZZZZZZ.jpg;9;9
0440200563;Fine Things;Danielle Steel;1988.0;Dell;http://images.amazon.com/images/P/0440200563.01.LZZZZZZZ.jpg;en;['Fiction']
0451170385;Four Past Midnight;Stephen King;2001.0;Signet Book;http://images.amazon.com/images/P/0451170385.01.LZZZZZZZ.jpg;9;9
0451180232;Nightmares & Dreamscapes;Stephen King;2004.0;Signet Book;http://images.amazon.com/images/P/0451180232.01.LZZZZZZZ.jpg;en;['Fiction']
0670894184;Back Roads;Tawni O'Dell;2000.0;Viking Books;http://images.amazon.com/images/P/0670894184.01.LZZZZZZZ.jpg;9;9
067100042X;Silent Night : A Christmas Suspense Story;Mary Higgins Clark;1996.0;Pocket;http://images.amazon.com/images/P/067100042X.01.LZZZZZZZ.jpg;en;['Fiction']
0679735771;American Psycho (Vintage Contemporaries);Bret Easton Ellis;2000.0;Vintage Books USA;http://images.amazon.com/images/P/0679735771.01.LZZZZZZZ.jpg;en;['Fiction']
0316788228;The Pilot's Wife;Anita Shreve;2001.0;Little, Brown;http://images.amazon.com/images/P/0316788228.01.LZZZZZZZ.jpg;en;['Fiction']
0345441036;Black House;Stephen King;2002.0;Ballantine Books;http://images.amazon.com/images/P/0345441036.01.LZZZZZZZ.jpg;en;['Fiction']
0743417682;From a Buick 8;Stephen King;2003.0;Pocket Books;http://images.amazon.com/images/P/0743417682.01.LZZZZZZZ.jpg;en;['Fiction']
034538430X;TickTock;Dean R. Koontz;1997.0;Ballantine Books;http://images.amazon.com/images/P/034538430X.01.LZZZZZZZ.jpg;en;['Fiction']
0553578022;The Face of Deception;Iris Johansen;1999.0;Bantam Books;http://images.amazon.com/images/P/0553578022.01.LZZZZZZZ.jpg;en;['Fiction']
006016848X;Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships;John Gray;1992.0;HarperCollins Publishers;http://images.amazon.com/images/P/006016848X.01.LZZZZZZZ.jpg;9;9
0140092323;Lake Wobegon days;Garrison Keillor;1986.0;Penguin Books;http://images.amazon.com/images/P/0140092323.01.LZZZZZZZ.jpg;9;9
0312201656;I Capture the Castle;Dodie Smith;1999.0;St. Martin's Griffin;http://images.amazon.com/images/P/0312201656.01.LZZZZZZZ.jpg;en;['Fiction']
0316678104;Fortune's Rocks : A Novel;Anita Shreve;2001.0;Back Bay Books;http://images.amazon.com/images/P/0316678104.01.LZZZZZZZ.jpg;9;9
0425146413;Night Prey;John Sandford;2004.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425146413.01.LZZZZZZZ.jpg;en;['Fiction']
0425152898;Mind Prey;John Sandford;2004.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425152898.01.LZZZZZZZ.jpg;en;['Fiction']
0449203794;Space;James A. Michener;1988.0;Fawcett Books;http://images.amazon.com/images/P/0449203794.01.LZZZZZZZ.jpg;en;['Fiction']
0515087122;The Cat Who Ate Danish Modern (Cat Who... (Paperback));Lilian Jackson Braun;1990.0;Jove Books;http://images.amazon.com/images/P/0515087122.01.LZZZZZZZ.jpg;en;['Fiction']
0743418204;In Her Shoes : A Novel;Jennifer Weiner;2003.0;Washington Square Press;http://images.amazon.com/images/P/0743418204.01.LZZZZZZZ.jpg;en;['Fiction']
1558745157;The Lost Boy: A Foster Child's Search for the Love of a Family;Dave Pelzer;1997.0;Health Communications;http://images.amazon.com/images/P/1558745157.01.LZZZZZZZ.jpg;en;['Biography & Autobiography']
0553582127;The Search;Iris Johansen;2001.0;Bantam Books;http://images.amazon.com/images/P/0553582127.01.LZZZZZZZ.jpg;9;9
0345386108;Winter Moon;Dean R. Koontz;1995.0;Ballantine Books;http://images.amazon.com/images/P/0345386108.01.LZZZZZZZ.jpg;9;9
0425192733;Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime);Patricia Cornwell;2003.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425192733.01.LZZZZZZZ.jpg;9;9
0446610542;The Bachelor (Warner Books Contemporary Romance);Carly Phillips;2002.0;Warner Forever;http://images.amazon.com/images/P/0446610542.01.LZZZZZZZ.jpg;en;['Fiction']
0452284449;The Virgin Blue;Tracy Chevalier;2003.0;Plume Books;http://images.amazon.com/images/P/0452284449.01.LZZZZZZZ.jpg;9;9
0446530077;Find Me;Rosie O'Donnell;2002.0;Warner Books;http://images.amazon.com/images/P/0446530077.01.LZZZZZZZ.jpg;9;9
0452281903;A Man Named Dave: A Story of Triumph and Forgiveness;David J. Pelzer;2000.0;Plume Books;http://images.amazon.com/images/P/0452281903.01.LZZZZZZZ.jpg;9;9
0671741195;The Cradle Will Fall;Mary Higgins Clark;1991.0;Pocket;http://images.amazon.com/images/P/0671741195.01.LZZZZZZZ.jpg;en;['Fiction']
0425151875;Tom Clancy's Op-Center: Games of State (Tom Clancy's Op Center (Paperback));Tom Clancy;1996.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425151875.01.LZZZZZZZ.jpg;en;['Fiction']
0440223202;Evening Class;Maeve Binchy;1998.0;Dell Publishing Company;http://images.amazon.com/images/P/0440223202.01.LZZZZZZZ.jpg;en;['Fiction']
0553213172;Anne of the Island;Lucy Maud Montgomery;1983.0;Bantam Classics;http://images.amazon.com/images/P/0553213172.01.LZZZZZZZ.jpg;9;9
0786862564;Make the Connection: Ten Steps to a Better Body and a Better Life;Bob Greene;1996.0;Hyperion Press;http://images.amazon.com/images/P/0786862564.01.LZZZZZZZ.jpg;en;['Health & Fitness']
0515133302;Hemlock Bay;Catherine Coulter;2002.0;Jove Books;http://images.amazon.com/images/P/0515133302.01.LZZZZZZZ.jpg;en;['Fiction']
0684801523;The Great Gatsby;F. Scott Fitzgerald;1995.0;Scribner;http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg;9;9
042510107X;Red Storm Rising;Tom Clancy;1997.0;Berkley Publishing Group;http://images.amazon.com/images/P/042510107X.01.LZZZZZZZ.jpg;en;['Fiction']
0440178002;Shogun;JAMES CLAVELL;1986.0;Dell;http://images.amazon.com/images/P/0440178002.01.LZZZZZZZ.jpg;en;['Fiction']
0312966806;Tell Me Lies (Tell Me Lies);Jennifer Crusie;1999.0;St. Martin's Press;http://images.amazon.com/images/P/0312966806.01.LZZZZZZZ.jpg;9;9
0451204530;Code to Zero;Ken Follett;2001.0;Signet Book;http://images.amazon.com/images/P/0451204530.01.LZZZZZZZ.jpg;en;['Fiction']
0446603716;Hide & Seek;James Patterson;1996.0;Warner Books;http://images.amazon.com/images/P/0446603716.01.LZZZZZZZ.jpg;en;['Fiction']
0688170528;The Pact: A Love Story;Jodi Picoult;1999.0;Quill;http://images.amazon.com/images/P/0688170528.01.LZZZZZZZ.jpg;en;['Fiction']
0887307876;The Dilbert Principle: A Cubicle'S-Eye View of Bosses, Meetings, Management Fads & Other Workplace Afflictions;Scott Adams;1996.0;HarperBusiness;http://images.amazon.com/images/P/0887307876.01.LZZZZZZZ.jpg;en;['Humor']
0345452569;A Cold Heart (Alex Delaware Novels (Paperback));JONATHAN KELLERMAN;2003.0;Ballantine Books;http://images.amazon.com/images/P/0345452569.01.LZZZZZZZ.jpg;en;['Fiction']
0060391626;I Know This Much Is True (Oprah's Book Club);Wally Lamb;1998.0;Regan Books;http://images.amazon.com/images/P/0060391626.01.LZZZZZZZ.jpg;en;['Fiction']
0425158632;Executive Orders (Jack Ryan Novels);Tom Clancy;1997.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425158632.01.LZZZZZZZ.jpg;en;['Fiction']
0446363251;"Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\""""";Alexandra Ripley;1992.0;Warner Books;http://images.amazon.com/images/P/0446363251.01.LZZZZZZZ.jpg;9;9
044900371X;The Orchid Thief (Ballantine Reader's Circle);Susan Orlean;2000.0;Ballantine Books;http://images.amazon.com/images/P/044900371X.01.LZZZZZZZ.jpg;en;['Biography & Autobiography']
0373218397;Summer Pleasures;Nora Roberts;2002.0;Silhouette;http://images.amazon.com/images/P/0373218397.01.LZZZZZZZ.jpg;en;['Fiction']
0425132048;Eyes of Prey;John Sandford;2004.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425132048.01.LZZZZZZZ.jpg;en;['Fiction']
0446606189;Cat & Mouse (Alex Cross Novels);James Patterson;1998.0;Warner Books;http://images.amazon.com/images/P/0446606189.01.LZZZZZZZ.jpg;9;9
0446609943;The Switch;Sandra Brown;2001.0;Warner Vision;http://images.amazon.com/images/P/0446609943.01.LZZZZZZZ.jpg;en;['Fiction']
0671011367;Deja Dead;Kathy Reichs;1998.0;Pocket;http://images.amazon.com/images/P/0671011367.01.LZZZZZZZ.jpg;9;9
0375414053;I Don't Know How She Does It: The Life of Kate Reddy, Working Mother;Allison Pearson;2002.0;Alfred A. Knopf;http://images.amazon.com/images/P/0375414053.01.LZZZZZZZ.jpg;9;9
0375703063;A Virtuous Woman (Oprah's Book Club (Paperback));Kaye Gibbons;1997.0;Vintage Books;http://images.amazon.com/images/P/0375703063.01.LZZZZZZZ.jpg;9;9
0385315236;The Horse Whisperer;Nicholas Evans;1995.0;Delacorte Press;http://images.amazon.com/images/P/0385315236.01.LZZZZZZZ.jpg;en;['Fiction']
0515132136;The Jury;Steve Martini;2002.0;Jove Books;http://images.amazon.com/images/P/0515132136.01.LZZZZZZZ.jpg;en;['Fiction']
0689817851;Go Ask Alice;Anonymous;1998.0;Simon Pulse;http://images.amazon.com/images/P/0689817851.01.LZZZZZZZ.jpg;9;9
0374199698;Middlesex: A Novel;Jeffrey Eugenides;2002.0;Farrar, Straus and Giroux;http://images.amazon.com/images/P/0374199698.01.LZZZZZZZ.jpg;en;['Fiction']
0449911519;Secret History : A Novel;DONNA TARTT;1996.0;Ballantine Books;http://images.amazon.com/images/P/0449911519.01.LZZZZZZZ.jpg;9;9
076790592X;Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson;Mitch Albom;2002.0;Broadway;http://images.amazon.com/images/P/076790592X.01.LZZZZZZZ.jpg;9;9
0345384377;Sole Survivor;DEAN KOONTZ;1997.0;Ballantine Books;http://images.amazon.com/images/P/0345384377.01.LZZZZZZZ.jpg;en;['Aircraft accidents']
0425130711;Cold Fire;Dean R. Koontz;1996.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425130711.01.LZZZZZZZ.jpg;en;['Fiction']
0446602620;Blood Work;Michael Connelly;1998.0;Warner Books;http://images.amazon.com/images/P/0446602620.01.LZZZZZZZ.jpg;en;['Fiction']
0553580191;Seize the Night;DEAN KOONTZ;1999.0;Bantam;http://images.amazon.com/images/P/0553580191.01.LZZZZZZZ.jpg;en;['Fiction']
0553580221;False Memory;Dean R. Koontz;2000.0;Bantam Books;http://images.amazon.com/images/P/0553580221.01.LZZZZZZZ.jpg;en;['Fiction']
0553581554;The Killing Game: Only One Can Win...and the Loser Dies;Iris Johansen;2000.0;Bantam Books;http://images.amazon.com/images/P/0553581554.01.LZZZZZZZ.jpg;en;['Fiction']
042510687X;Outbreak;Robin Cook;1991.0;Berkley Publishing Group;http://images.amazon.com/images/P/042510687X.01.LZZZZZZZ.jpg;en;['Fiction']
0425128164;The Voice of the Night;Dean R. Koontz;1996.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425128164.01.LZZZZZZZ.jpg;9;9
0425137562;Silent Prey;John Sandford;2000.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425137562.01.LZZZZZZZ.jpg;en;['Fiction']
0425168298;Secret Prey;John Sandford;2003.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425168298.01.LZZZZZZZ.jpg;en;['Fiction']
0425174271;Certain Prey;John Sandford;2000.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425174271.01.LZZZZZZZ.jpg;en;['Fiction']
0425189864;Mortal Prey;John Sandford;2003.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425189864.01.LZZZZZZZ.jpg;en;['Fiction']
0451160525;The Gunslinger (The Dark Tower, Book 1);Stephen King;1994.0;New American Library;http://images.amazon.com/images/P/0451160525.01.LZZZZZZZ.jpg;9;9
0451172817;Needful Things;Stephen King;2004.0;Signet Book;http://images.amazon.com/images/P/0451172817.01.LZZZZZZZ.jpg;en;['Fiction']
0671886665;A Cry In The Night;Mary Higgins Clark;1993.0;Pocket;http://images.amazon.com/images/P/0671886665.01.LZZZZZZZ.jpg;en;['Fiction']
0553578685;The Third Victim;LISA GARDNER;2001.0;Bantam;http://images.amazon.com/images/P/0553578685.01.LZZZZZZZ.jpg;9;9
0425109720;Patriot Games (Jack Ryan Novels);Tom Clancy;1992.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425109720.01.LZZZZZZZ.jpg;9;9
0440176484;Secrets;DANIELLE STEEL;1986.0;Dell;http://images.amazon.com/images/P/0440176484.01.LZZZZZZZ.jpg;en;['Fiction']
0440203856;Zoya;Danielle Steel;1989.0;Dell;http://images.amazon.com/images/P/0440203856.01.LZZZZZZZ.jpg;en;['Fiction']
0671759345;Ruby (Landry);V.C. Andrews;1994.0;Pocket;http://images.amazon.com/images/P/0671759345.01.LZZZZZZZ.jpg;en;['Fiction']
0743203631;Gap Creek: The Story Of A Marriage;Robert Morgan;2000.0;Touchstone;http://images.amazon.com/images/P/0743203631.01.LZZZZZZZ.jpg;en;['Fiction']
0805059555;"\O\"" Is for Outlaw""";Sue Grafton;1999.0;Henry Holt & Company;http://images.amazon.com/images/P/0805059555.01.LZZZZZZZ.jpg;en;['Fiction']
0515124214;Inner Harbor (Quinn Brothers (Paperback));Nora Roberts;2001.0;Jove Books;http://images.amazon.com/images/P/0515124214.01.LZZZZZZZ.jpg;9;9
0515128546;Tears of the Moon (Irish Trilogy);Nora Roberts;2000.0;Jove Books;http://images.amazon.com/images/P/0515128546.01.LZZZZZZZ.jpg;en;['Fiction']
0385472943;The Runaway Jury;JOHN GRISHAM;1996.0;Doubleday;http://images.amazon.com/images/P/0385472943.01.LZZZZZZZ.jpg;en;['Fiction']
0345422317;The Genesis Code;John Case;1998.0;Ballantine Books;http://images.amazon.com/images/P/0345422317.01.LZZZZZZZ.jpg;en;['Fiction']
0425136981;Shadowfires;Dean R. Koontz;1994.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425136981.01.LZZZZZZZ.jpg;en;['Fiction']
0451142934;Skeleton Crew;Stephen King;1986.0;New Amer Library;http://images.amazon.com/images/P/0451142934.01.LZZZZZZZ.jpg;9;9
0515130966;Riptide;Catherine Coulter;2001.0;Jove Books;http://images.amazon.com/images/P/0515130966.01.LZZZZZZZ.jpg;9;9
0440236053;Writ of Execution;Perri O'Shaughnessy;2002.0;Dell Publishing Company;http://images.amazon.com/images/P/0440236053.01.LZZZZZZZ.jpg;en;['Fiction']
0425165701;Ruthless.Com (Tom Clancy's Power Plays (Paperback));Tom Clancy;1998.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425165701.01.LZZZZZZZ.jpg;9;9
0671867091;Remember Me;Mary Higgins Clark;1995.0;Pocket;http://images.amazon.com/images/P/0671867091.01.LZZZZZZZ.jpg;en;['Fiction']
0515124893;Homeport;Nora Roberts;1999.0;Jove Books;http://images.amazon.com/images/P/0515124893.01.LZZZZZZZ.jpg;en;['Fiction']
0440201926;Kaleidoscope;Danielle Steel;1988.0;Dell;http://images.amazon.com/images/P/0440201926.01.LZZZZZZZ.jpg;en;['Fiction']
006109921X;Up Island: A Novel;Anne Rivers Siddons;1998.0;HarperTorch;http://images.amazon.com/images/P/006109921X.01.LZZZZZZZ.jpg;en;['Fiction']
0345397819;Lasher: Lives of the Mayfair Witches (Lives of the Mayfair Witches);Anne Rice;1995.0;Ballantine Books;http://images.amazon.com/images/P/0345397819.01.LZZZZZZZ.jpg;en;['Fiction']
0373244487;Cordina's Crown Jewel;Nora Roberts;2002.0;Silhouette;http://images.amazon.com/images/P/0373244487.01.LZZZZZZZ.jpg;en;['Fiction']
0446350982;Presumed Innocent;Scott Turow;1988.0;Warner Books;http://images.amazon.com/images/P/0446350982.01.LZZZZZZZ.jpg;en;['Fiction']
0553574574;Beach Music;Pat Conroy;1996.0;Bantam Books;http://images.amazon.com/images/P/0553574574.01.LZZZZZZZ.jpg;en;['Fiction']
0060008032;Angels;Marian Keyes;2003.0;HarperTorch;http://images.amazon.com/images/P/0060008032.01.LZZZZZZZ.jpg;9;9
0061096113;Mistaken Identity;Lisa Scottoline;2000.0;HarperTorch;http://images.amazon.com/images/P/0061096113.01.LZZZZZZZ.jpg;en;['Fiction']
0312982518;The Sigma Protocol;Robert Ludlum;2002.0;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312982518.01.LZZZZZZZ.jpg;en;['Fiction']
0345413865;Billy Straight : A Novel;JONATHAN KELLERMAN;1999.0;Ballantine Books;http://images.amazon.com/images/P/0345413865.01.LZZZZZZZ.jpg;9;9
0345444884;The Talisman;STEPHEN KING;2001.0;Ballantine Books;http://images.amazon.com/images/P/0345444884.01.LZZZZZZZ.jpg;en;['Fiction']
0373483694;Macgregor Grooms (Macgregors);Nora Roberts;1998.0;Silhouette;http://images.amazon.com/images/P/0373483694.01.LZZZZZZZ.jpg;en;['Cousins']
0385503954;Atonement: A Novel;Ian McEwan;2002.0;Nan A. Talese;http://images.amazon.com/images/P/0385503954.01.LZZZZZZZ.jpg;9;9
0425150143;Tom Clancy's Op-Center: Mirror Image (Tom Clancy's Op Center (Paperback));Tom Clancy;1995.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425150143.01.LZZZZZZZ.jpg;en;['Crisis management in government']
0425151867;Acceptable Risk;Robin Cook;1996.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425151867.01.LZZZZZZZ.jpg;en;['Fiction']
0425172996;Vector;Robin Cook;2000.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425172996.01.LZZZZZZZ.jpg;9;9
042518286X;Shock;Robin Cook;2002.0;Berkley Publishing Group;http://images.amazon.com/images/P/042518286X.01.LZZZZZZZ.jpg;9;9
0440217490;A Dangerous Fortune;Ken Follett;1994.0;Island;http://images.amazon.com/images/P/0440217490.01.LZZZZZZZ.jpg;en;['FICTION']
0446603589;Absolute Power;David Baldacci;1996.0;Warner Books;http://images.amazon.com/images/P/0446603589.01.LZZZZZZZ.jpg;en;['Fiction']
0446604402;The Laws of Our Fathers;Scott Turow;1997.0;Warner Books;http://images.amazon.com/images/P/0446604402.01.LZZZZZZZ.jpg;en;['Fiction']
0446608602;Personal Injuries;Scott Turow;2000.0;Warner Vision;http://images.amazon.com/images/P/0446608602.01.LZZZZZZZ.jpg;en;['Fiction']
0449223604;M Is for Malice;Sue Grafton;1998.0;Fawcett Books;http://images.amazon.com/images/P/0449223604.01.LZZZZZZZ.jpg;9;9
0451192001;How Stella Got Her Groove Back;Terry McMillan;1997.0;Signet Book;http://images.amazon.com/images/P/0451192001.01.LZZZZZZZ.jpg;en;['Fiction']
0451197747;The Deep End of the Ocean;Jacquelyn Mitchard;1999.0;Signet Book;http://images.amazon.com/images/P/0451197747.01.LZZZZZZZ.jpg;en;['Fiction']
0451207521;Jackdaws;Ken Follett;2002.0;Signet Book;http://images.amazon.com/images/P/0451207521.01.LZZZZZZZ.jpg;en;['Fiction']
051511992X;That Camden Summer;Lavyrle Spencer;1997.0;Jove Books;http://images.amazon.com/images/P/051511992X.01.LZZZZZZZ.jpg;en;['Fiction']
0515135739;Eleventh Hour: An FBI Thriller (FBI Thriller (Jove Paperback));Catherine Coulter;2004.0;Jove Books;http://images.amazon.com/images/P/0515135739.01.LZZZZZZZ.jpg;en;['Fiction']
0553212583;Wuthering Heights;EMILY BRONTE;1983.0;Bantam;http://images.amazon.com/images/P/0553212583.01.LZZZZZZZ.jpg;en;['Fiction']
